title,author,isbn,num_pages,avg_rating,rating,review,read_count,date_published,date_started,date_read,date_added,user_id,synced_at
Consider This: Moments in My Writing Life After Which Everything Was Different,"Palahniuk, Chuck",1538717956,256.0,4.38,4.0,None,1,2020-01-07,,2023-05-19,2023-04-03,142394620,2023-07-15 00:58:12.532180
"In Her Nature: How Women Break Boundaries in the Great Outdoors: A Past, Present and Personal Story","Hewitt, Rachel",1784742899,513.0,4.24,,None,0,2023-04-20,,,2023-04-01,142394620,2023-07-15 00:58:12.532180
Going to Pieces without Falling Apart: A Buddhist Perspective on Wholeness,"Epstein, Mark",0767902351,200.0,3.86,,None,0,1998-06-15,,,2023-03-18,142394620,2023-07-15 00:58:12.532180
"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle",0593321200,401.0,4.23,5.0,None,1,2022-07-05,,2023-03-16,2023-03-16,142394620,2023-07-15 00:58:12.532180
What's Our Problem?: A Self-Help Book for Societies,"Urban, Tim",,746.0,4.31,,None,0,2023-02-21,,,2023-03-14,142394620,2023-07-15 00:58:12.532180
Lords of Finance: The Bankers Who Broke the World,"Ahamed, Liaquat",159420182X,564.0,4.02,,None,0,,,,2023-03-10,142394620,2023-07-15 00:58:12.532180
Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,"Sorkin, Andrew Ross",0670021253,600.0,4.14,,None,0,2009-10-20,,,2023-03-10,142394620,2023-07-15 00:58:12.532180
"A Wrinkle in Time
        (Time Quintet, #1)","L'Engle, Madeleine",1250153271,218.0,3.99,3.0,None,1,,2023-03-20,2023-03-29,2023-03-08,142394620,2023-07-15 00:58:12.532180
Bad City: Peril and Power in the City of Angels,"Pringle, Paul",1250824087,304.0,4.23,5.0,How did I not know about most of this stuff? Fantastic read throughout - highly recommend,1,2022-07-19,,2023-04-14,2023-03-08,142394620,2023-07-15 00:58:12.532180
"The Myth of Experience: Why We Learn the Wrong Lessons, and Ways to Correct Them","Soyer, Emre",1541742052,272.0,3.77,,None,0,,,,2023-03-07,142394620,2023-07-15 00:58:12.532180
The Last Green Valley,"Sullivan, Mark T.",,423.0,4.50,,None,0,2021-05-04,,,2023-03-04,142394620,2023-07-15 00:58:12.532180
"Good Morning, Monster: A Therapist Shares Five Heroic Stories of Emotional Recovery","Gildiner, Catherine",1250271487,368.0,4.46,,None,0,2020-09-22,,,2023-03-04,142394620,2023-07-15 00:58:12.532180
American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road,"Bilton, Nick",1591848148,328.0,4.40,4.0,None,1,2017-05-02,,2023-03-11,2023-02-22,142394620,2023-07-15 00:58:12.532180
"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History","Gwynne, S.C.",1416591052,371.0,4.22,,None,0,2010-03-25,,,2023-02-22,142394620,2023-07-15 00:58:12.532180
Slouching Towards Bethlehem,"Didion, Joan",,238.0,4.19,3.0,None,1,,,2023-02-21,2023-02-21,142394620,2023-07-15 00:58:12.532180
Never Let Me Go,"Ishiguro, Kazuo",,288.0,3.84,,None,0,2005-04-05,,,2023-02-15,142394620,2023-07-15 00:58:12.532180
The Dead Zone,"King, Stephen",0451155750,402.0,3.96,,None,0,1979-08-30,,,2023-02-06,142394620,2023-07-15 00:58:12.532180
The Creative Act: A Way of Being,"Rubin, Rick",0593652886,406.0,4.17,,None,0,2023-01-17,,,2023-02-05,142394620,2023-07-15 00:58:12.532180
Rework,"Fried, Jason",0307463745,279.0,3.97,,None,0,2010-11-02,,,2023-02-03,142394620,2023-07-15 00:58:12.532180
Being Mortal: Medicine and What Matters in the End,"Gawande, Atul",0805095152,282.0,4.48,5.0,None,1,2014-10-07,,2023-04-22,2023-02-02,142394620,2023-07-15 00:58:12.532180
A Moveable Feast,"Hemingway, Ernest",,192.0,4.02,,None,0,,,,2023-02-02,142394620,2023-07-15 00:58:12.532180
City of Thieves,"Benioff, David",0670018708,258.0,4.29,4.0,None,1,2008-05-15,,2023-05-05,2023-02-02,142394620,2023-07-15 00:58:12.532180
Caste: The Origins of Our Discontents,"Wilkerson, Isabel",0593230256,496.0,4.54,,None,0,2020-08-04,,,2023-02-02,142394620,2023-07-15 00:58:12.532180
"Titan: The Life of John D. Rockefeller, Sr.","Chernow, Ron",1400077303,832.0,4.16,,None,0,1998-05-05,,,2023-01-27,142394620,2023-07-15 00:58:12.532180
Seeking Wisdom: From Darwin To Munger,"Bevelin, Peter",1578644283,318.0,4.23,,None,0,,,,2023-01-24,142394620,2023-07-15 00:58:12.532180
Good for a Girl: A Woman Running in a Man's World,"Fleshman, Lauren",0593296788,288.0,4.54,4.0,None,1,2023-01-10,,2023-04-17,2023-01-24,142394620,2023-07-15 00:58:12.532180
The Coddling of the American Mind: How Good Intentions and Bad Ideas Are Setting Up a Generation for Failure,"Haidt, Jonathan",,352.0,4.25,,None,0,2018-07-17,,,2023-01-18,142394620,2023-07-15 00:58:12.532180
"Other Minds: The Octopus, the Sea, and the Deep Origins of Consciousness","Godfrey-Smith, Peter",0374227764,257.0,3.88,,None,0,2016-12-06,,,2023-01-15,142394620,2023-07-15 00:58:12.532180
War on Peace: The End of Diplomacy and the Decline of American Influence,"Farrow, Ronan",0393652106,392.0,4.16,,None,0,2018-04-24,,,2023-01-14,142394620,2023-07-15 00:58:12.532180
The Last Lecture,"Pausch, Randy",,217.0,4.26,,None,0,2008-04-08,,,2023-01-13,142394620,2023-07-15 00:58:12.532180
In Order to Live: A North Korean Girl's Journey to Freedom,"Park, Yeonmi",1594206791,273.0,4.49,,None,0,2015-09-25,,,2023-01-12,142394620,2023-07-15 00:58:12.532180
Circe,"Miller, Madeline",0316556343,393.0,4.24,4.0,None,1,2018-04-10,,2023-05-30,2023-01-12,142394620,2023-07-15 00:58:12.532180
Of Wolves and Men,"Lopez, Barry",0684163225,320.0,4.21,,None,0,,,,2023-01-10,142394620,2023-07-15 00:58:12.532180
Stories of Your Life and Others,"Chiang, Ted",0330426648,281.0,4.26,,None,0,2002-07-05,,,2023-01-10,142394620,2023-07-15 00:58:12.532180
Die with Zero: Getting All You Can from Your Money and Your Life,"Perkins, Bill",0358099765,240.0,3.95,3.0,None,1,2020-07-28,,2023-02-13,2023-01-10,142394620,2023-07-15 00:58:12.532180
Tribe: On Homecoming and Belonging,"Junger, Sebastian ",,182.0,4.02,,None,0,2016-06-21,,,2023-01-10,142394620,2023-07-15 00:58:12.532180
"Enemy at the Gates
        (Mitch Rapp, #20)","Mills, Kyle",,384.0,4.42,3.0,None,1,2021-09-14,2023-01-03,2023-01-03,2023-01-03,142394620,2023-07-15 00:58:12.532180
"Denali: A Man, a Dog, and the Friendship of a Lifetime","Moon, Ben",0143133616,288.0,4.08,3.0,None,1,2020-01-14,,2023-01-20,2023-01-03,142394620,2023-07-15 00:58:12.532180
"The Rise and Fall of American Growth: The U.S. Standard of Living since the Civil War
        (The Princeton Economic History of the Western World, 60)","Gordon, Robert J.",0691147728,784.0,4.19,,None,0,2016-01-26,,,2023-01-02,142394620,2023-07-15 00:58:12.532180
The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,"Horowitz, Ben",0062273205,304.0,4.22,,None,0,2014-10-01,,,2023-01-02,142394620,2023-07-15 00:58:12.532180
"Total Power
        (Mitch Rapp, #19)","Mills, Kyle",,380.0,4.29,4.0,None,1,2020-09-15,2022-12-28,2022-12-29,2022-12-30,142394620,2023-07-15 00:58:12.532180
"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It","McGonigal, Kelly",1583335617,294.0,4.07,,None,0,2012-03-19,,,2022-12-28,142394620,2023-07-15 00:58:12.532180
The Remains of the Day,"Ishiguro, Kazuo",,258.0,4.14,3.0,None,1,1989-05-01,,2023-01-08,2022-12-28,142394620,2023-07-15 00:58:12.532180
The Spy and the Traitor: The Greatest Espionage Story of the Cold War,"Macintyre, Ben",0771060335,384.0,4.51,5.0,None,1,2018-09-18,,2023-04-12,2022-12-27,142394620,2023-07-15 00:58:12.532180
"Neverwhere
        (London Below, #1)","Gaiman, Neil",0060557818,370.0,4.17,,None,0,1996-09-16,,,2022-12-27,142394620,2023-07-15 00:58:12.532180
Sea of Tranquility,"Mandel, Emily St. John",0593321448,259.0,4.11,4.0,"I probably give too many 4 stars, but I like books that make me think. And those that connect all the dots making me think “wow.”This did that so",1,2022-04-05,,2022-12-25,2022-12-21,142394620,2023-07-15 00:58:12.532180
Blood and Oil: Mohammed bin Salman's Ruthless Quest for Global Power,"Hope, Bradley",0306846667,368.0,4.27,4.0,MBS is schemey mcgee,1,2020-09-01,,2023-02-20,2022-12-21,142394620,2023-07-15 00:58:12.532180
All the Shah's Men: An American Coup and the Roots of Middle East Terror,"Kinzer, Stephen",0471678783,272.0,4.28,,None,0,2003-07-17,,,2022-12-18,142394620,2023-07-15 00:58:12.532180
Where the Crawdads Sing,"Owens, Delia",0735219117,384.0,4.40,5.0,None,1,2018-08-14,,2022-12-08,2022-12-08,142394620,2023-07-15 00:58:12.532180
We Were Dreamers: An Immigrant Superhero Origin Story,"Liu, Simu",0063046512,320.0,4.39,4.0,None,1,2022-05-17,,2022-12-25,2022-12-08,142394620,2023-07-15 00:58:12.532180
"The Biggest Bluff: How I Learned to Pay Attention, Master Myself, and Win","Konnikova, Maria",052552262X,368.0,4.08,,None,0,2020-06-23,,,2022-12-06,142394620,2023-07-15 00:58:12.532180
Quit: The Power of Knowing When to Walk Away,"Duke, Annie",0593422996,336.0,4.23,4.0,None,1,,,2023-02-01,2022-12-06,142394620,2023-07-15 00:58:12.532180
Exhalation,"Chiang, Ted",,368.0,4.28,5.0,None,1,2019-05-07,,2023-03-05,2022-12-03,142394620,2023-07-15 00:58:12.532180
The Wayfinders: Why Ancient Wisdom Matters in the Modern World,"Davis, Wade",0887847668,262.0,4.24,,None,0,2009-10-01,,,2022-12-02,142394620,2023-07-15 00:58:12.532180
"Just So: Money, Materialism, and the Ineffable, Intelligent Universe","Watts, Alan W.",,216.0,4.29,,None,0,2020-02-25,,,2022-12-02,142394620,2023-07-15 00:58:12.532180
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,"Vance, J.D.",0062300547,264.0,3.87,,None,0,2016-06-28,,,2022-11-02,142394620,2023-07-15 00:58:12.532180
The Righteous Mind: Why Good People Are Divided by Politics and Religion,"Haidt, Jonathan",,419.0,4.21,,None,0,2012-03-13,,,2022-11-02,142394620,2023-07-15 00:58:12.532180
"What Happened To You?: Conversations on Trauma, Resilience, and Healing","Perry, Bruce D.",1250223180,304.0,4.46,5.0,"I wasn’t sure of the format at first, but found I appreciated the back and forth and casualness of it. The content was easy to understand and led to a
I wasn’t sure of the format at first, but found I appreciated the back and forth and casualness of it. The content was easy to understand and led to a lot of “aha” moments. I’ve got too many highlights to go back through and that’s a good thing 
...more",1,2021-04-27,,2022-11-24,2022-10-29,142394620,2023-07-15 00:58:12.532180
"Freezing Order: A True Story of Money Laundering, Murder, and Surviving Vladimir Putin's Wrath","Browder, Bill",1982153288,336.0,4.33,5.0,"Didn’t think a follow-up to Red Notice could be this good, but the people, connections, and crime exposed in this book are wild.",1,2022-04-12,,2022-10-29,2022-10-23,142394620,2023-07-15 00:58:12.532180
"Build for Tomorrow: An Action Plan for Embracing Change, Adapting Fast, and Future-Proofing Your Career","Feifer, Jason",059323538X,272.0,4.02,,None,0,,,,2022-10-20,142394620,2023-07-15 00:58:12.532180
Finding Flow: The Psychology Of Engagement With Everyday Life,"Csikszentmihalhi, Mihaly",,143.0,4.11,,None,0,,,,2022-10-18,142394620,2023-07-15 00:58:12.532180
Flow: The Psychology of Optimal Experience,"Csikszentmihalyi, Mihaly",0060920432,303.0,4.10,,None,0,1990-01-01,,,2022-10-04,142394620,2023-07-15 00:58:12.532180
Sharp Objects,"Flynn, Gillian",,254.0,4.01,4.0,None,1,2006-09-26,,2022-11-20,2022-10-04,142394620,2023-07-15 00:58:12.532180
Influence: The Psychology of Persuasion,"Cialdini, Robert B.",006124189X,320.0,4.21,,None,0,,,,2022-10-03,142394620,2023-07-15 00:58:12.532180
"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice","Browder, Bill",147675571X,380.0,4.44,5.0,None,1,2015-02-03,,2022-10-13,2022-09-22,142394620,2023-07-15 00:58:12.532180
Liberation Day: Stories,"Saunders, George",0525509593,256.0,4.00,,None,0,2022-10-18,,,2022-09-21,142394620,2023-07-15 00:58:12.532180
The Ocean at the End of the Lane,"Gaiman, Neil",0062255657,181.0,4.02,4.0,None,1,2013-06-18,,2022-10-24,2022-09-19,142394620,2023-07-15 00:58:12.532180
Good Strategy Bad Strategy: The Difference and Why It Matters,"Rumelt, Richard P.",0307886255,320.0,4.13,,None,0,2011-01-01,,,2022-09-19,142394620,2023-07-15 00:58:12.532180
The Personal MBA: Master the Art of Business,"Kaufman, Josh",1591843529,416.0,4.11,,None,0,2010-12-01,,,2022-09-19,142394620,2023-07-15 00:58:12.532180
I'm Glad My Mom Died,"McCurdy, Jennette",,320.0,4.50,5.0,None,1,2022-08-09,,2022-09-12,2022-09-12,142394620,2023-07-15 00:58:12.532180
Undaunted: Overcoming Doubts and Doubters,"Goldin, Kara",1400220289,240.0,4.15,,None,0,2020-10-20,,,2022-09-06,142394620,2023-07-15 00:58:12.532180
On Grief and Grieving: Finding the Meaning of Grief Through the Five Stages of Loss,"Kübler-Ross, Elisabeth",0743266293,256.0,4.33,3.0,None,1,2005-01-01,2022-09-15,2022-09-26,2022-09-04,142394620,2023-07-15 00:58:12.532180
"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration","Catmull, Ed",0812993012,368.0,4.21,,None,0,2014-07-24,,,2022-09-04,142394620,2023-07-15 00:58:12.532180
The Founders: The Story of Paypal and the Entrepreneurs Who Shaped Silicon Valley,"Soni, Jimmy",1501197266,496.0,4.23,5.0,None,1,2022-02-01,,2022-09-04,2022-09-04,142394620,2023-07-15 00:58:12.532180
The Innovation Stack: Building an Unbeatable Business One Crazy Idea at a Time,"McKelvey, Jim",0593086732,288.0,4.23,,None,0,,,,2022-08-22,142394620,2023-07-15 00:58:12.532180
One Small Step Can Change Your Life: The Kaizen Way,"Maurer, Robert",,228.0,4.00,3.0,None,1,2009-01-01,,2022-08-16,2022-08-16,142394620,2023-07-15 00:58:12.532180
Wanting: The Power of Mimetic Desire in Everyday Life,"Burgis, Luke",1250262488,304.0,3.82,,None,0,2021-06-01,,,2022-08-14,142394620,2023-07-15 00:58:12.532180
"Guns, Germs, and Steel: The Fates of Human Societies","Diamond, Jared",0739467352,498.0,4.04,,None,0,1997-05-09,,,2022-08-13,142394620,2023-07-15 00:58:12.532180
The Power Law: Venture Capital and the Making of the New Future,"Mallaby, Sebastian",052555999X,496.0,4.43,4.0,None,1,2022-01-25,,2022-12-18,2022-08-08,142394620,2023-07-15 00:58:12.532180
Homo Deus: A History of Tomorrow,"Harari, Yuval Noah",,450.0,4.22,4.0,None,1,,,2022-10-08,2022-07-31,142394620,2023-07-15 00:58:12.532180
Never Give Up: My Life in the Wild,"Grylls, Bear",1426222629,336.0,3.89,3.0,None,1,,,2022-07-22,2022-07-23,142394620,2023-07-15 00:58:12.532180
Embracing Defeat: Japan in the Wake of World War II,"Dower, John W.",0393320278,676.0,4.14,,None,0,1999-03-01,,,2022-07-16,142394620,2023-07-15 00:58:12.532180
In the Realm of Hungry Ghosts: Close Encounters with Addiction,"Maté, Gabor",0676977405,480.0,4.50,,None,0,2007-02-12,,,2022-07-10,142394620,2023-07-15 00:58:12.532180
Norwegian Wood,"Murakami, Haruki",0375704027,296.0,4.02,4.0,None,1,1987-09-04,,2022-07-09,2022-07-09,142394620,2023-07-15 00:58:12.532180
"How the World Really Works: A Scientist's Guide to Our Past, Present and Future","Smil, Vaclav",0241454409,,3.99,,None,0,2022-05-10,,,2022-06-25,142394620,2023-07-15 00:58:12.532180
Build: An Unorthodox Guide to Making Things Worth Making,"Fadell, Tony",1787634116,416.0,4.35,4.0,None,1,,2022-08-24,2022-09-05,2022-06-20,142394620,2023-07-15 00:58:12.532180
Stolen Focus: Why You Can't Pay Attention- and How to Think Deeply Again,"Hari, Johann",0593138511,357.0,4.26,3.0,"**spoiler alert** There's a lot of good -- the need for play, recognizing the impact diet/environment has, the importance of sleep/rest, etc. But some
**spoiler alert** There's a lot of good -- the need for play, recognizing the impact diet/environment has, the importance of sleep/rest, etc. But some of the claims about systematic changes and even a mention of state-owned social media felt a bit over the-top. I think people should take a bit more ownership over their own actions but do recognize that the deck is stacked against us with all of the features designed to keep us hooked.Still worth a read as a reminder of what we do have control over and how we can affect change.
...more",1,2022-01-06,,2023-04-06,2022-06-20,142394620,2023-07-15 00:58:12.532180
"The Three-Body Problem
        (Remembrance of Earth’s Past, #1)","Liu, Cixin",,399.0,4.09,4.0,None,1,2006-05-01,2022-08-16,2022-08-20,2022-05-21,142394620,2023-07-15 00:58:12.532180
The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,607.0,4.15,3.0,None,1,1994-04-12,2022-05-15,2022-06-20,2022-05-15,142394620,2023-07-15 00:58:12.532180
Hard-Boiled Wonderland and the End of the World,"Murakami, Haruki",,400.0,4.13,4.0,None,1,1985-06-15,,2022-05-07,2022-05-07,142394620,2023-07-15 00:58:12.532180
The Paper Menagerie and Other Stories,"Liu, Ken",1481442546,450.0,4.37,4.0,None,1,2016-03-08,,2022-10-09,2022-05-06,142394620,2023-07-15 00:58:12.532180
Why Fish Don't Exist,"Miller, Lulu",,225.0,4.18,3.0,None,1,2020-04-14,,2022-05-21,2022-05-06,142394620,2023-07-15 00:58:12.532180
Burn Rate: Launching a Startup and Losing My Mind,"Dunn, Andy",0593238265,304.0,4.43,5.0,None,1,,2022-07-10,2022-07-10,2022-04-29,142394620,2023-07-15 00:58:12.532180
The Omnivore's Dilemma: A Natural History of Four Meals,"Pollan, Michael",1594200823,450.0,4.18,,None,0,2006-04-11,,,2022-04-25,142394620,2023-07-15 00:58:12.532180
The Stranger,"Camus, Albert",,159.0,4.01,,None,1,1942-05-19,,2022-03-27,2022-03-27,142394620,2023-07-15 00:58:12.532180
The Body: A Guide for Occupants,"Bryson, Bill",0385539304,450.0,4.31,,None,0,2019-10-15,,,2022-03-25,142394620,2023-07-15 00:58:12.532180
Why We Sleep: Unlocking the Power of Sleep and Dreams,"Walker, Matthew",,368.0,4.38,4.0,None,1,2017-09-28,2022-03-27,2023-01-29,2022-03-25,142394620,2023-07-15 00:58:12.532180
Ham on Rye,"Bukowski, Charles",006117758X,288.0,4.15,,None,0,1982-09-01,,,2022-03-20,142394620,2023-07-15 00:58:12.532180
"The Molecule of More: How a Single Chemical in Your Brain Drives Love, Sex, and Creativity—and Will Determine the Fate of the Human Race","Lieberman, Daniel Z.",1946885118,240.0,4.17,,None,0,,,,2022-03-20,142394620,2023-07-15 00:58:12.532180
Maybe You Should Talk to Someone,"Gottlieb, Lori",1328662055,415.0,4.38,5.0,None,1,2019-04-02,,2022-08-07,2022-03-19,142394620,2023-07-15 00:58:12.532180
All the Light We Cannot See,"Doerr, Anthony",1476746583,531.0,4.32,5.0,None,1,2014-05-06,2022-04-19,2022-04-21,2022-03-10,142394620,2023-07-15 00:58:12.532180
"From the Ashes: My Story of Being Métis, Homeless, and Finding My Way","Thistle, Jesse",1982101210,368.0,4.50,5.0,None,1,2019-08-06,2022-04-21,2022-04-24,2022-03-09,142394620,2023-07-15 00:58:12.532180
Out of the Shadows: A Memoir,"Nagy, Timea E.",,361.0,4.61,,None,0,2019-05-28,,,2022-03-09,142394620,2023-07-15 00:58:12.532180
Infinite Jest,"Wallace, David Foster",,1.0,4.26,,None,0,1996-02-01,,,2022-03-09,142394620,2023-07-15 00:58:12.532180
Consider the Lobster and Other Essays,"Wallace, David Foster",0316156116,343.0,4.18,,None,0,2005-12-13,,,2022-03-05,142394620,2023-07-15 00:58:12.532180
Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,"Brown, Brené",0399592555,301.0,4.33,,None,0,2021-11-30,,,2022-03-03,142394620,2023-07-15 00:58:12.532180
A River Runs Through It and Other Stories,"Maclean, Norman",0226500667,217.0,4.18,,None,0,,,,2022-02-22,142394620,2023-07-15 00:58:12.532180
Mindset: The New Psychology of Success,"Dweck, Carol S.",,276.0,4.09,,None,0,,,,2022-02-22,142394620,2023-07-15 00:58:12.532180
Antifragile: Things That Gain from Disorder,"Taleb, Nassim Nicholas",1400067820,426.0,4.09,4.0,None,1,2012-11-27,,2022-02-15,2022-02-15,142394620,2023-07-15 00:58:12.532180
Four Thousand Weeks: Time Management for Mortals,"Burkeman, Oliver",0374159122,273.0,4.24,4.0,None,1,2021-08-10,,2022-04-09,2022-02-15,142394620,2023-07-15 00:58:12.532180
The Order of Time,"Rovelli, Carlo",073521610X,240.0,4.12,4.0,"Found myself googling terms and chapter summaries more often than I have to when I attempt to read poetryMade me think a lot (which I love) and forced
Found myself googling terms and chapter summaries more often than I have to when I attempt to read poetryMade me think a lot (which I love) and forced me to use the rewind button many times. I love Benedict cumberbatch’s voice, but if my thoughts drifted for even 30 seconds I felt like I was lost
...more",1,2017-05-25,2022-02-15,2022-02-21,2022-02-14,142394620,2023-07-15 00:58:12.532180
Principles For Dealing With the Changing World Order: Why Nations Succeed and Fail,"Dalio, Ray",1982160276,576.0,4.30,4.0,None,1,,2022-02-13,2022-03-04,2022-02-13,142394620,2023-07-15 00:58:12.532180
A Very Punchable Face,"Jost, Colin",1101906324,312.0,4.22,5.0,None,1,2020-07-14,2022-03-05,2022-03-07,2022-02-13,142394620,2023-07-15 00:58:12.532180
The Power of Regret: How Looking Backward Moves Us Forward,"Pink, Daniel H.",0735210659,239.0,3.85,,None,0,2022-02-01,,,2022-02-10,142394620,2023-07-15 00:58:12.532180
Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,"Rosling, Hans",1473637465,342.0,4.36,5.0,None,1,2018-04-03,,2022-03-12,2022-02-08,142394620,2023-07-15 00:58:12.532180
How to Be Perfect: The Correct Answer to Every Moral Question,"Schur, Michael",1982159316,304.0,4.17,5.0,None,1,2022-01-25,2022-03-05,2022-03-09,2022-02-06,142394620,2023-07-15 00:58:12.532180
"Zero to One: Notes on Startups, or How to Build the Future","Thiel, Peter",0804139296,195.0,4.18,3.0,None,1,2014-09-16,,2022-03-09,2022-02-06,142394620,2023-07-15 00:58:12.532180
The Lords of Easy Money: How the Federal Reserve Broke the American Economy,"Leonard, Christopher",1797135546,,4.36,,None,0,2022-01-11,,,2022-02-04,142394620,2023-07-15 00:58:12.532180
Bird by Bird,"Lamott, Anne",,237.0,4.23,4.0,None,1,1994-05-05,,2023-07-07,2022-02-03,142394620,2023-07-15 00:58:12.532180
On Writing: A Memoir of the Craft,"King, Stephen",0743455967,320.0,4.33,4.0,None,1,,,2023-02-08,2022-02-03,142394620,2023-07-15 00:58:12.532180
On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,246.0,4.05,4.0,None,1,2019-06-04,,2022-03-16,2022-02-03,142394620,2023-07-15 00:58:12.532180
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"Clear, James",,319.0,4.37,4.0,"I avoided this book for a while because it seemed cliche, and I figured I already knew what I was doing (spoiler: I didn't). It was honestly much bett
I avoided this book for a while because it seemed cliche, and I figured I already knew what I was doing (spoiler: I didn't). It was honestly much better than I expected. Would give 4.5 if GoodReads would let me :) One of the biggest learnings I had was how making habits simple entry points (e.g. putting on your gym shoes or putting a book on the pillow) sets us up for success and makes our broader goals (like working out) more attainable. It's not necessarily a new finding for some, but it is a good reminder of how breaking things down into easily digestible pieces sets you up for success much better than the alternative.James Clear did such a fantastic job of synthesizing the relevant information, providing real-world examples, and doling out valuable insights into how we can both build and break habits.
...more",1,2018-10-18,2022-01-20,2022-01-24,2022-01-20,142394620,2023-07-15 00:58:12.532180
Evicted: Poverty and Profit in the American City,"Desmond, Matthew",0553447432,418.0,4.47,4.0,None,1,2016-03-01,2022-01-25,2022-02-12,2022-01-18,142394620,2023-07-15 00:58:12.532180
Nomadland: Surviving America in the Twenty-First Century,"Bruder, Jessica",,288.0,4.04,,None,0,2017-09-19,,,2022-01-18,142394620,2023-07-15 00:58:12.532180
Ada Blackjack: A True Story of Survival in the Arctic,"Niven, Jennifer",0786868635,431.0,3.95,,None,0,2003-11-12,,,2022-01-18,142394620,2023-07-15 00:58:12.532180
My Body,"Ratajkowski, Emily",1250817862,239.0,4.05,5.0,None,1,2021-11-09,,2022-01-16,2022-01-12,142394620,2023-07-15 00:58:12.532180
That Will Never Work: The Birth of Netflix and the Amazing Life of an Idea,"Randolph, Marc",0316530204,336.0,4.21,,None,0,2019-09-17,,,2022-01-12,142394620,2023-07-15 00:58:12.532180
The Psychology of Money,"Housel, Morgan",,252.0,4.36,5.0,None,1,,2022-04-19,2022-04-21,2022-01-09,142394620,2023-07-15 00:58:12.532180
Thing Explainer: Complicated Stuff in Simple Words,"Munroe, Randall",0544668251,64.0,4.14,,None,0,2015-11-24,,,2021-12-27,142394620,2023-07-15 00:58:12.532180
Reality is Not What it Seems: The Journey to Quantum Gravity,"Rovelli, Carlo",5268439022,256.0,4.33,,None,0,2014-01-01,,,2021-12-27,142394620,2023-07-15 00:58:12.532180
The Sovereign Individual: Mastering the Transition to the Information Age,"Davidson, James Dale",0684832720,448.0,4.20,,None,0,,,,2021-12-27,142394620,2023-07-15 00:58:12.532180
Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,"Feynman, Richard",0465023924,138.0,4.21,,None,0,,,,2021-12-27,142394620,2023-07-15 00:58:12.532180
The Bed of Procrustes: Philosophical and Practical Aphorisms,"Taleb, Nassim Nicholas",1400069971,112.0,3.79,,None,0,2010-11-30,,,2021-12-27,142394620,2023-07-15 00:58:12.532180
Skin in the Game: The Hidden Asymmetries in Daily Life,"Taleb, Nassim Nicholas",0241300657,272.0,3.90,4.0,None,1,2018-06-01,,2022-05-15,2021-12-27,142394620,2023-07-15 00:58:12.532180
The Rational Optimist: How Prosperity Evolves,"Ridley, Matt",006145205X,448.0,3.98,,None,0,,,,2021-12-27,142394620,2023-07-15 00:58:12.532180
"Endure: Mind, Body, and the Curiously Elastic Limits of Human Performance","Hutchinson, Alex",,333.0,4.14,4.0,"Good book overall. I expected more storytelling with tidbits of research, but it was a lot of research with a one main background story, the sub 2hr m
Good book overall. I expected more storytelling with tidbits of research, but it was a lot of research with a one main background story, the sub 2hr marathon attempt, and other smaller stories of human endurance dotted throughout. Though not what I expected, I finished with a bunch of research that I’ve noted to see how it can help me in my future ~athletic~ endeavors. It was refreshing to read specific research and citations on the impacts of high fat, low carb diets, working out in fasted vs. depleted states, etc. rather than just reading yet another article with vaguely cited stats about why “Keto is best.”
...more",1,2018-02-06,,2022-01-03,2021-12-25,142394620,2023-07-15 00:58:12.532180
"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It","Kross, Ethan",0525575235,272.0,3.99,4.0,None,1,2021-01-26,2022-01-05,2022-01-09,2021-12-25,142394620,2023-07-15 00:58:12.532180
The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,"Haidt, Jonathan",0465028020,297.0,4.10,4.0,None,1,2006-12-01,,2022-11-16,2021-12-25,142394620,2023-07-15 00:58:12.532180
Behave: The Biology of Humans at Our Best and Worst,"Sapolsky, Robert M.",1594205078,790.0,4.42,,None,0,2017-05-02,,,2021-12-22,142394620,2023-07-15 00:58:12.532180
Draft No. 4: On the Writing Process,"McPhee, John",,208.0,4.10,3.0,None,1,,,2022-09-05,2021-12-22,142394620,2023-07-15 00:58:12.532180
